time,exp5b_pdps_imu-Clip__exp5b_audio-L,exp5b_pdps_imu-Clip__exp5b_mpipe-L,exp5b_pdps_imu-Clip__exp5b_audio-R,exp5b_pdps_imu-Clip__exp5b_mpipe-R,exp5b_audio-L__exp5b_mpipe-L,exp5b_audio-L__exp5b_audio-R,exp5b_audio-L__exp5b_mpipe-R,exp5b_mpipe-L__exp5b_audio-R,exp5b_mpipe-L__exp5b_mpipe-R,exp5b_audio-R__exp5b_mpipe-R
161.5,,,,,0.5445510856358304,0.3302515076355562,0.5822902366887729,0.7133529820675986,0.6184620939418941,0.7064543797385414
162.0,,,,,0.43641905174038986,0.3314705823577305,0.55842575030199,0.5486762285505048,0.8103395974950718,0.672643688306565
162.5,,,,,0.7269330976540826,0.3327186541546876,0.5742655260801316,0.5808616735632004,0.6941508881911312,0.6841221863360036
163.0,,,,,0.7651104635418784,0.3339951898256637,0.558772772670773,0.5073822059083282,0.713956814595945,0.7153556759049122
163.5,,,,,0.7670153686508903,0.3352996405745081,0.5076111239593613,0.5072567697201708,0.6836205923476804,0.7350794700684014
164.0,,,,,0.7689582656978535,0.3366314421393925,0.5785594800311108,0.5071312490086267,0.6672511371642141,0.7424964251948628
164.5,,,,,0.7709384618797854,0.3379900149449553,0.6168508283809512,0.5070056507082435,0.7158081766386808,0.6343732237578416
165.0,,,,,0.7729552324916333,0.339374764277522,0.5178689833735044,0.5068799817391764,0.728270595518707,0.6343226250676051
165.5,,,,,0.7750078202356143,0.3407850804842761,0.6822279190070207,0.5067542490066961,0.7083244487009488,0.6336396424254127
166.0,,,,,0.7770954345392526,0.342220339197146,0.5730544130768643,0.5066284594000143,0.6881992806597709,0.6722746749983682
166.5,,,,,0.7792172508821094,0.3436799015821119,0.5882403378154171,0.5065026197932413,0.7405318957753904,0.68377914393423
167.0,,,,,0.7813724101308621,0.34516311461419197,0.6409295799167786,0.5063767370447618,0.7698241425191445,0.756575152475172
167.5,,,,,0.783560017882135,0.34666931137889234,0.5366437123998659,0.5062508179894832,0.7682588419185759,0.7234249215454331
168.0,,,,,0.7857791438121162,0.3481978114005897,0.5767991099156868,0.5061248694481215,0.6654766317209614,0.718175506765827
168.5,,,,,0.7880288210316455,0.3497479209978479,0.6963635821928851,0.5059988982243239,0.7678442346389092,0.6330061140242003
169.0,,,,,0.7903080454450668,0.3513189336657213,0.6102604965088302,0.5058729110943674,0.7253883558810073,0.776455223062373
169.5,,,,,0.7926157751107175,0.3529101304862079,0.6837610042299511,0.5057469148163134,0.7589128758776849,0.7355598319430399
170.0,,,,,0.7949509296004826,0.3545207805655063,0.6547969946821249,0.5056209161252626,0.6814921096592713,0.6560503466049843
170.5,,,,,0.7973123893553464,0.3561501414989975,0.5824759825528043,0.5054949217339316,0.6764967647391626,0.6025025655881844
171.0,0.5546040896799782,0.6517953915663832,0.9323004275357929,0.6818202743364365,0.7996989950334075,0.3577974598633016,0.6561313038422304,0.5053689383292864,0.7374648591848811,0.6621810120675979
171.5,0.6122109908819191,0.6154589020101056,0.9176197008717237,0.7126461919192995,0.8021095468462532,0.3594619717353542,0.6516788541774485,0.505242972574186,0.7309283802070947,0.6972029520555432
172.0,0.6123274623756056,0.5872649351291288,0.9052669690898782,0.7253433058009082,0.8045428038790716,0.3611429032379301,0.5417202733668999,0.5051170311045912,0.6419322661638148,0.7317651296507905
172.5,0.4097331864276055,0.41248947252918,0.9044261100194683,0.7224133894015343,0.8070048356211839,0.362839471111301,0.606323036479753,0.5049911205287255,0.7132624956570318,0.7304491560210016
173.0,0.4259225345216503,0.4453796966830628,0.9024400573924758,0.7451535638442106,0.8095236016034013,0.3645508833105571,0.6190589326530269,0.5048652474306243,0.7709021596594166,0.7518126397982237
173.5,0.4281471676680482,0.44360261276803714,0.9006520086099818,0.6862205230459979,0.8120637874941892,0.366276339627166,0.6731629404277917,0.5047394183618772,0.6787890242877721,0.7001481886988875
174.0,0.4302450351136661,0.44180918752027143,0.8988501043399473,0.6462725720546995,0.8146241322892658,0.36801503233506855,0.6769174027923583,0.5046136398419832,0.6989648728432973,0.6553997791528321
174.5,0.4321941670166015,0.43999974481696247,0.8970346431808192,0.7018091546137127,0.8172033384513391,0.36976614685975995,0.6636019148143986,0.5044879183650894,0.7418576604393594,0.7230322666465905
175.0,0.2379100578994702,0.2354923820626848,0.7683709280437472,0.3238154500423135,0.8198000714620892,0.37152886246922523,0.6707813462068872,0.5043622603920795,0.7225475719744696,0.7719131953071201
175.5,0.20489943723092294,0.22637500699116087,0.43418348785680416,0.29656340443951423,0.8224129593253171,0.3733023529859121,0.6369672140205379,0.504236672350956,0.7300923567367454,0.7082519881097226
176.0,0.21899581572704832,0.20603334002967827,0.43239617514876816,0.22946112973292815,0.8250405920100043,0.3750857875185302,0.5552529043586216,0.5041111606334673,0.6208827749373881,0.6607079077608138
176.5,0.02954710474136507,0.055566166635252885,0.4952183205467242,0.1995640739967483,0.8276815208207866,0.37687833121259084,0.6791585754968679,0.5039857315996339,0.7252466373324027,0.636342516575297
177.0,0.015221090740797269,0.044743592414538465,0.4983184751371196,0.26700061060459196,0.830334257682074,0.3786791460177126,0.6182156944551201,0.5038603915758045,0.7348088917495452,0.731793531315833
177.5,0.005020954060657275,0.03776621036772772,0.49961165605597585,0.26066598852206757,0.8329972743206784,0.38048739147071076,0.64074949374041,0.5037351468499891,0.6996825687228018,0.7065757153849932
178.0,0.001280735604779103,0.036521214197578776,0.4977000756862435,0.27620818426216803,0.8356690013303918,0.3823022254927019,0.6260093862995301,0.5036100036711041,0.6907302260471205,0.6727356630072963
178.5,0.005013171445045742,0.041683988428009536,0.49011387639705883,0.26474112977749,0.8383478271004818,0.38412280519922093,0.6383436832690763,0.5034849682519319,0.746120252783248,0.6841690526502677
179.0,0.015223340876271408,0.052206882161807355,0.47267917821857025,0.2731977097711608,0.8410320965885483,0.38594828772059464,0.6206391513851225,0.5033600467668898,0.7219499638497134,0.7156730874465831
179.5,0.029598838125689298,0.0659887041173614,0.43953467531105833,0.2500846390132484,0.8437201099166851,0.38777783103174013,0.6818454340498357,0.5032352453491262,0.7329259981987939,0.6978442460432712
180.0,0.245220638798316,0.2267800183115831,0.13198136552631548,0.2079539320247758,0.8464101207683823,0.3896105947892119,0.5742660057345412,0.5031105700909729,0.6428704209578867,0.7323342412422544
180.5,0.2639255027274494,0.24217844044323936,0.10082516414933032,0.25081845945278153,0.8491003345621858,0.39144574117382974,0.6541825327362388,0.5029860270429828,0.6985680480375691,0.6706608061864355
181.0,0.2514760681051319,0.2184979653880712,0.20693918112778809,0.2305731584365302,0.8517889063769104,0.39328243573679367,0.652703384167006,0.5028616222143155,0.7291148505053815,0.777240137188751
181.5,0.4330889655242761,0.41318671985363875,0.8703824491437743,0.6884253867689738,0.8544739386021145,0.3951198482474715,0.7342479541062146,0.5027373615670563,0.7628626333133495,0.7368099068505645
182.0,0.4310808655151913,0.4111814058516851,0.8684052173557674,0.6293995233677145,0.857153478286981,0.3969571535412064,0.7131900388622614,0.5026132510216716,0.6852385712709255,0.657446459477085
182.5,0.428867212260745,0.4091663300996985,0.8664203166526406,0.5643296306031181,0.8598255141606062,0.39879353236465687,0.6419615787833548,0.5024892964502177,0.6811632436622536,0.6038755601173595
183.0,0.42647046227031515,0.4071419416926461,0.8644281736148893,0.6242290890442999,0.8624879732973872,0.4006281722171665,0.7104385082085767,0.502365503681371,0.7435132938483651,0.6637717355593427
183.5,0.4239122311471838,0.40510869518999904,0.8624292202013922,0.6476367452779791,0.8651387174029218,0.4024602681860089,0.6960660179274636,0.5022418784955651,0.7340589440801802,0.6985222141811425
184.0,0.4212128724672996,0.4030670503422274,0.8604238934628501,0.6589458674697968,0.8677755386990154,0.40428902377322995,0.590463504164467,0.5021184266226312,0.6432698792482647,0.7329122598128974
184.5,0.41839123046129495,0.40101747181003533,0.8584126352495978,0.6114011387562597,0.8703961553914066,0.4061136517130721,0.6703548915693607,0.5019951537424989,0.7004223491418191,0.6714570487346141
185.0,0.41546452840865533,0.3989604288763059,0.8563958919140735,0.63285149402454,0.8729982067114591,0.4079333747773214,0.6224062746319563,0.5018720654905036,0.6523425716705051,0.7006241751707255
185.5,0.41244835554934955,0.3968963951516159,0.8543741140083034,0.6952358970671708,0.87557924753382,0.4097474265661672,0.6022519183329647,0.50174916744659,0.7032252644898918,0.7509807246124633
186.0,0.40935672044488064,0.39482584827335193,0.852347755977087,0.67584306384242,0.8781367425870994,0.4115550522842234,0.6659591526213909,0.5016264651353901,0.7279252371224496,0.7154123848307952
186.5,0.406202145374177,0.3927492695997923,0.850317275847177,0.7700140309512089,0.880668060294935,0.4133555094990534,0.6287587494293845,0.501503964035352,0.7412534255938685,0.8098876034709529
187.0,0.4029957828922723,0.3906671438987783,0.8482831349128417,0.7252030411540145,0.8831704663117985,0.41514806887980366,0.7354464109798102,0.501381669567319,0.7946089200227127,0.7830365540880191
187.5,0.39974754130976875,0.38857995903178566,0.846245797418473,0.5810594260937119,0.8856976730873534,0.4169320149156597,0.7261963524102111,0.5012595870971686,0.7291103521597854,0.652937348300342
188.0,0.39646621030999774,0.38648820563458475,0.8442057302385464,0.5166552899611294,0.8883307984341617,0.4187066466113345,0.7458481265150959,0.5011377219355917,0.7056118148472537,0.5861881896000884
188.5,0.39315958124755707,0.38439237679383476,0.8421634025555436,0.512345171002009,0.8909405782617561,0.42047127815899205,0.6874518570508112,0.5010160793360567,0.7224022922599733,0.6155824839210216
189.0,0.3898345590386113,0.38229296772114296,0.8401192855361895,0.5344818616050142,0.8935247106093611,0.4222252395841367,0.8014029266719246,0.5008946644964306,0.802859944842779,0.6420076462786402
189.5,0.3864972641659125,0.3801904754247334,0.8380738520065983,0.6342190057533815,0.8960807896336676,0.42396787736493785,0.6337507718588842,0.5007734825503675,0.6096193322731768,0.7268285338584182
190.0,0.3831531243737018,0.3780853983792407,0.836027576126829,0.6562977108534824,0.8986062931088112,0.42569855502393006,0.578375567052875,0.5006525385827545,0.6043247610943745,0.74568980872366
190.5,0.37980695627960115,0.3759782361941959,0.8339809330651387,0.582721946658242,0.9010985684404661,0.4274166536888977,0.8097611428025446,0.5005318376063363,0.7611522739631216,0.6664239947434445
191.0,0.37646303750678656,0.3738694892820359,0.831934398672778,0.6022674358225064,0.9035548171431993,0.4291215726254002,0.7467759753828549,0.5004113845789989,0.7253818422057301,0.6979757757419341
191.5,0.3731251701319256,0.37175965852556503,0.8298884491594711,0.6043185543275347,0.9059720777825021,0.43081272973650375,0.6861271735068165,0.5002911843956172,0.6873065654262958,0.7150442431652846
192.0,0.3697967363179761,0.3696492449461078,0.8278435607702778,0.6227500563471133,0.9083472074637319,0.43248956203108635,0.6063210049969204,0.5001712418871418,0.6456291443331807,0.7540185648203588
192.5,0.36648074700132616,0.3675387493722535,0.8258002094642457,0.5453855097071643,0.91067686206962,0.43415152605918295,0.7902002577624181,0.500051561824953,0.6888973137827462,0.6792412023703008
193.0,0.36317988446044713,0.36542867211016483,0.8237588705952974,0.5687532933580243,0.9129574756192043,0.43579809831336347,0.7330601907602539,0.4999321489081976,0.651938052893617,0.6922077349142735
193.5,0.5489547598043516,0.5911205450600734,0.7767690496741467,0.5239155193451608,0.9153136300535294,0.43742877559723425,0.649319430124401,0.49981300777425797,0.6113785350615366,0.727948748444045
194.0,0.5257044992455999,0.5142686714209614,0.7698145166871113,0.5918976418210489,0.9176312404401885,0.43904307535909737,0.5943719923901066,0.49969414299539505,0.6055398791893483,0.7469202634313092
194.5,0.5375271819230765,0.5023425649663323,0.7463714149504055,0.5364371961843898,0.9198999237994712,0.44064053599104336,0.8224351930392779,0.49957555907423146,0.7622531777327916,0.6677994295792958
195.0,0.5111833462709165,0.4510898069930461,0.8005828116905556,0.49189314550257945,0.9221158329347023,0.4422207170940139,0.6599562926909877,0.4994572604455767,0.6805389204163812,0.7061417947742206
195.5,0.4648423245142782,0.5642428303991015,0.7048977662651084,0.5715836548134792,0.9244985986850646,0.4437831997085247,0.7725996444174934,0.49933925147528857,0.8274052505898569,0.7716379316064652
196.0,0.26702934417835017,0.27491238615413277,0.7921971525036369,0.6001989652185054,0.9269384282072662,0.44532758651097815,0.6800936729776702,0.4992215364622191,0.7585273233882586,0.8570785747239906
196.5,0.2572440153744282,0.26767710198517386,0.7878659499788858,0.5869489071211491,0.9293462580638701,0.4468535019759711,0.7429146123939652,0.49910411962685286,0.7361915189279384,0.8219012126048209
197.0,0.24818687431565184,0.2607907467269581,0.7834559036755856,0.6303949499041965,0.9317201561008632,0.4483605925069384,0.6182234751938603,0.4989870051240065,0.6179816107317857,0.7919800884590796
197.5,0.23962696956074284,0.25412121048989167,0.7789839533066327,0.3151191633779081,0.9340579674152643,0.44984852653263724,0.9739380184583524,0.49887019703767665,0.929997223073205,0.4449564984730071
198.0,0.4749422122172512,0.2475976558533202,0.7744634638749603,0.4181543244310583,0.6865897374822699,0.5524857890916761,0.6484113090045394,0.4987536993719025,0.8195909639038901,0.5824542282633858
198.5,0.45574781171658774,0.241182520798795,0.7699055484246893,0.5281807551905677,0.7093281124209949,0.5805066849690658,0.8037979763131106,0.49863751605927276,0.6880687273796069,0.5881536232270234
199.0,0.4237397805645163,0.2348570122820081,0.7653198563096637,0.4601610552774711,0.7454378648789753,0.5433091357907793,0.8010487764396983,0.498521650961527,0.7560409078654426,0.5739891202485583
199.5,0.4303591025372274,0.22861323496544406,0.7607150559641078,0.42050584709672173,0.7503729928540331,0.5366018845719341,0.8038785778510982,0.4984061078597175,0.7864926973986117,0.6031193731447855
200.0,0.7556483225232608,0.22244973960683445,0.7560991363581153,0.5293290572117171,0.4977071938841673,0.9991105912660274,0.683350348940756,0.4982908904572979,0.6826718878253064,0.6841229257368143
200.5,0.751034294455876,0.21636890967069827,0.7514795972904248,0.38639981578092186,0.4975877972916716,0.9991040542545748,0.6801793243735392,0.4981760023854009,0.6919963071965993,0.6810372146461496
201.0,0.7464238713290697,0.21043021550685034,0.7468635696197701,0.4360081786191946,0.49746872244537893,0.9990975102608517,0.6936478003752159,0.49806144719203627,0.6550929712451397,0.6944448172324957
201.5,0.7418238771104511,0.20472076451239024,0.7422578903197656,0.5126378654040674,0.4973499727862826,0.9990909593659942,0.7298804425019498,0.4979472283498575,0.6150421390947678,0.7306720738159458
202.0,0.7372408872350873,0.19909170826392683,0.7376691478675207,0.5197207154705312,0.4972315516709892,0.9990844016515266,0.8125696413624779,0.49783334924876776,0.7192814435732253,0.8134179725482229
202.5,0.7326812543326612,0.19355078166373285,0.7331037079147357,0.4547788158006253,0.4971134623710014,0.9990778371993609,0.7032442230643636,0.4977198131990719,0.8188056052518837,0.7040461791992617
203.0,0.7281511207727125,0.18810563761205337,0.7285677257777267,0.4292696422506561,0.4969957080835586,0.9990712660917977,0.7877218228412122,0.4976066234299533,0.7642027794910533,0.7885040741603836
203.5,0.7236564224252229,0.18276364496397185,0.7240671501500675,0.3935931963636442,0.4968782919208865,0.9990646884115253,0.7701338996378757,0.4974937830896542,0.7840919579988703,0.7709304917489181
204.0,0.7192028866738729,0.17753174824405119,0.7196077210680227,0.47485243795372506,0.4967612169060216,0.9990581042416169,0.7670647984169794,0.4973812952404487,0.6829451274950261,0.7679692452970612
204.5,0.7147960268078737,0.17241637058068293,0.7151949642589127,0.40608266066138415,0.49664448598730737,0.9990515136655344,0.6737284514059972,0.497269162863368,0.7110142297483001,0.6746399476503595
205.0,0.7104411343114856,0.16742334790260732,0.7108341833914796,0.46417999864512516,0.49652810201979236,0.9990449167671245,0.7443900999558465,0.49715738885305244,0.757792137048222,0.7452617197843481
205.5,0.7061432701588337,0.1625578864834266,0.7065304513336216,0.4166155344071652,0.496412067775168,0.9990383136306202,0.8111553873790452,0.49704597602085865,0.7421182824004715,0.8119801467180319
206.0,0.701907255918552,0.1578245384430628,0.702288601223657,0.4088432872788717,0.4962963859426093,0.9990317043406415,0.775416431327866,0.49693492709244924,0.7822288474904642,0.7762543269924087
206.5,0.6977376652626165,0.1532271914114721,0.6981132179501893,0.3877220718118705,0.49618105911526234,0.9990250889821921,0.6860494720912165,0.49682424470457953,0.7464537758232643,0.6868818551163971
207.0,0.6936388163191849,0.14876906958327224,0.6940086304782553,0.34736236396555936,0.49606608981067823,0.9990184676406617,0.6515005427176372,0.49671393140933573,0.8409237459724832,0.652353650603634
207.5,0.6896147651790583,0.14445274405684766,0.6899789053345836,0.3223861274860489,0.49595148044884674,0.9990118404018231,0.6782919073934297,0.4966039896696176,0.7769568089307028,0.6791324149629234
208.0,0.6856693007850334,0.14028015079057982,0.6860278414777508,0.4650455231488362,0.4958372333599692,0.9990052073518341,0.7616267414878944,0.4964944218573707,0.7395300190661136,0.7625811565691684
208.5,0.6818059413479256,0.13625261480500148,0.6821589666991317,0.36695165588447987,0.4957233507906045,0.9989985685772362,0.6905754071069783,0.4963852302611993,0.7162017508337881,0.691542057757975
209.0,0.6780279323775292,0.13237087946551993,0.6783755356425937,0.29472481728256184,0.49560983489061383,0.9989919241649525,0.6684957911836353,0.49627641707169035,0.7580465813891786,0.6694186695293418
209.5,0.6743382463692684,0.12863513982939698,0.6746805294837106,0.2608410458941459,0.49549668772203337,0.9989852742022917,0.6747490099640439,0.49616798439431725,0.7684275748107281,0.6756578255775176
210.0,0.6707395841429062,0.12504507915450366,0.6710766572637327,0.4963531918106969,0.4953839112545265,0.9989786187769427,0.7524834939759494,0.4960599342441542,0.6097967783824074,0.7534007362161596
210.5,0.4819231845060162,0.12159990775969212,0.4388447983247615,0.26604130461780734,0.2589472569890997,0.7862367773646644,0.30940790740589763,0.21562520960474552,0.7630474426741634,0.26527979785337713
211.0,0.3330727739784014,0.11829840350620491,0.3196611719692043,0.3311683277103663,0.21369094503121613,0.5713325893562826,0.3620392175418034,0.2272351286177941,0.7264881038805058,0.3609004996576412
211.5,0.21540468517890698,0.11513895324166898,0.2038372134591231,0.3911810992259108,0.2837006118348844,0.48809366585214525,0.2676860139784864,0.27367138950338554,0.6870300718454104,0.24012799309824154
212.0,0.2323204326980182,0.11211959461619588,0.21243342861271672,0.45405515886916087,0.3162274651166913,0.48178852842474357,0.27486737741503303,0.3300118405393947,0.6414724552133932,0.2731358501782454
212.5,0.2935131324412184,0.10923805774552924,0.2930540636254507,0.29123456015859206,0.2167114071116399,0.4672030152031471,0.23041075673876404,0.21304571409194104,0.6950435455522451,0.2365762721054418
213.0,0.3621102600949928,0.1064918062598619,0.21210916748077294,0.4870632759256515,0.1373711333808749,0.4629610257065989,0.25631045414296955,0.18512384700099352,0.6546316695884441,0.1995950822088102
213.5,0.11700828783511816,0.10387807733914779,0.20362481809492683,0.33438744599477993,0.34381168249572297,0.47207887518998815,0.3943070889804396,0.3220768961452264,0.7233833190701224,0.3887878637656436
214.0,0.2609350485507947,0.10139392039601955,0.23272885695068882,0.377950252680805,0.2047638045748027,0.4766122629288963,0.2778626525046087,0.20579750268789915,0.6528545042752804,0.25364760618256493
214.5,0.1714086032301111,0.09903623412565961,0.17637671631624954,0.48023242700084223,0.24943345180087112,0.4762252011412162,0.17419874508132294,0.25446571012025404,0.7502595736001882,0.2099146609171572
215.0,0.26799971701840164,0.09680180169743417,0.2691327121859709,0.34554774622661344,0.21411235458319655,0.4785411349154768,0.23177780445088694,0.20405257709936936,0.8154067788805788,0.20643893291231188
215.5,0.24517288889478428,0.09468732391541766,0.14461589922370957,0.3458130134953596,0.20469043276171708,0.47361006033195285,0.18018869229517065,0.24552311352839334,0.7496847298742919,0.18471259295141768
216.0,0.09493401800830661,0.09268945022356763,0.16488028744883537,0.2922454267872783,0.333058058673138,0.46653653345402724,0.31792713323641036,0.323386064455912,0.7177118616340106,0.2776296673359833
